PlayerName,Year,Stage,STG,GC,PC,KOM,SPR,SUM,BKY,ASS,Total
Maciej Bodnar,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Maciej Bodnar,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Maciej Bodnar,2014,Stage 12,-,-,-,-,-,-,-,4,4,
Maciej Bodnar,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Maciej Bodnar,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Maciej Bodnar,2014,Stage 15,-,-,-,-,2,-,-,2,4,
Maciej Bodnar,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Maciej Bodnar,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Maciej Bodnar,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Maciej Bodnar,2014,Stage 19,-,-,-,-,2,-,-,-,2,
Maciej Bodnar,2014,Stage 20,10,-,-,-,-,-,-,-,10,
Maciej Bodnar,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Maciej Bodnar,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 5,-,-,-,-,5,-,10,-,15,
Rein Taaramae,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 10,-,-,-,-,-,-,10,-,10,
Rein Taaramae,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 14,-,-,-,-,-,-,10,-,10,
Rein Taaramae,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 19,-,-,-,-,12,-,10,-,22,
Rein Taaramae,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Rein Taaramae,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 6,-,-,-,-,12,-,10,-,22,
Arnaud Gerard,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 10,-,-,-,-,2,-,10,-,12,
Arnaud Gerard,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 19,-,-,-,-,10,-,10,-,20,
Arnaud Gerard,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Arnaud Gerard,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
David Lopez,2014,Stage 1,-,-,-,-,-,-,-,6,6,
David Lopez,2014,Stage 2,-,-,-,-,-,-,-,6,6,
David Lopez,2014,Stage 3,-,-,-,-,-,-,-,6,6,
David Lopez,2014,Stage 4,-,-,-,-,-,-,-,6,6,
David Lopez,2014,Stage 5,-,-,-,-,-,-,-,-,0,
David Lopez,2014,Stage 6,-,-,-,-,-,-,-,-,0,
David Lopez,2014,Stage 7,-,-,-,-,-,-,-,2,2,
David Lopez,2014,Stage 8,-,-,-,-,-,-,-,4,4,
David Lopez,2014,Stage 9,-,-,-,-,-,-,-,-,0,
David Lopez,2014,Stage 10,-,-,-,-,-,-,-,4,4,
David Lopez,2014,Stage 11,-,-,-,-,-,-,-,4,4,
David Lopez,2014,Stage 12,-,-,-,-,-,-,-,4,4,
David Lopez,2014,Stage 13,-,-,-,-,-,-,-,2,2,
David Lopez,2014,Stage 14,-,-,-,-,-,-,-,2,2,
David Lopez,2014,Stage 15,-,-,-,-,-,-,-,2,2,
David Lopez,2014,Stage 16,-,-,-,-,-,-,-,4,4,
David Lopez,2014,Stage 17,-,-,-,-,-,-,-,-,0,
David Lopez,2014,Stage 18,-,-,-,-,-,-,-,-,0,
David Lopez,2014,Stage 19,-,-,-,-,-,-,-,-,0,
David Lopez,2014,Stage 20,-,-,-,-,-,-,-,-,0,
David Lopez,2014,Stage 21,-,-,-,-,-,-,-,-,0,
David Lopez,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 2,-,-,-,-,-,-,-,8,8,
Peter Velits,2014,Stage 3,-,-,-,-,-,-,-,2,2,
Peter Velits,2014,Stage 4,-,-,-,-,-,-,-,2,2,
Peter Velits,2014,Stage 5,-,-,-,-,-,-,-,2,2,
Peter Velits,2014,Stage 6,-,1,-,-,-,-,-,2,3,
Peter Velits,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 9,-,-,-,-,-,-,-,2,2,
Peter Velits,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 17,-,-,-,-,-,2,-,-,2,
Peter Velits,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Peter Velits,2014,End-of-Tour,-,20,-,-,-,-,-,10,30,
Elia Viviani,2014,Stage 1,-,-,-,-,-,-,-,8,8,
Elia Viviani,2014,Stage 2,-,-,-,-,-,-,-,4,4,
Elia Viviani,2014,Stage 3,-,-,-,-,6,-,-,8,14,
Elia Viviani,2014,Stage 4,-,-,-,-,-,-,-,4,4,
Elia Viviani,2014,Stage 5,-,-,-,-,-,-,-,2,2,
Elia Viviani,2014,Stage 6,-,-,-,-,-,-,-,2,2,
Elia Viviani,2014,Stage 7,-,-,-,-,1,-,-,6,7,
Elia Viviani,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,Stage 12,-,-,-,-,-,-,-,4,4,
Elia Viviani,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,Stage 15,-,-,-,-,4,-,-,2,6,
Elia Viviani,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Elia Viviani,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 1,-,5,-,-,-,-,-,-,5,
Simon Clarke,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 3,-,-,-,-,-,-,-,2,2,
Simon Clarke,2014,Stage 4,-,-,-,-,-,-,-,2,2,
Simon Clarke,2014,Stage 5,-,-,-,-,12,-,10,-,22,
Simon Clarke,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 12,-,-,-,-,10,-,10,-,20,
Simon Clarke,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Simon Clarke,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 1,-,-,-,-,-,-,-,12,12,
Albert Timmer,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 3,-,-,-,-,-,-,-,6,6,
Albert Timmer,2014,Stage 4,-,-,-,-,-,-,-,6,6,
Albert Timmer,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 11,-,-,-,-,-,-,-,4,4,
Albert Timmer,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 14,-,-,-,-,2,-,10,-,12,
Albert Timmer,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 19,-,-,-,-,-,-,-,4,4,
Albert Timmer,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Albert Timmer,2014,Stage 21,-,-,-,-,-,-,-,6,6,
Albert Timmer,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 3,-,-,-,-,-,-,-,2,2,
Simon Yates,2014,Stage 4,-,-,-,-,-,-,-,2,2,
Simon Yates,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 8,-,-,-,3,6,-,10,-,19,
Simon Yates,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 14,-,-,-,-,6,10,10,-,26,
Simon Yates,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Simon Yates,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 4,-,-,-,-,-,-,-,2,2,
Matthieu Ladagnous,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 10,-,-,-,-,-,-,-,4,4,
Matthieu Ladagnous,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 12,-,-,-,-,-,-,-,2,2,
Matthieu Ladagnous,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 16,-,-,-,-,-,-,-,2,2,
Matthieu Ladagnous,2014,Stage 17,-,-,-,-,-,-,-,2,2,
Matthieu Ladagnous,2014,Stage 18,-,-,-,-,12,-,10,8,30,
Matthieu Ladagnous,2014,Stage 19,-,-,-,-,-,-,-,4,4,
Matthieu Ladagnous,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Matthieu Ladagnous,2014,Stage 21,-,-,-,-,-,-,-,2,2,
Matthieu Ladagnous,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 12,-,-,-,-,15,-,10,-,25,
Florian Vachon,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 16,20,-,-,-,-,-,-,-,20,
Florian Vachon,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Florian Vachon,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 9,20,-,-,-,-,-,-,-,20,
Daniel Navarro,2014,Stage 10,25,-,-,-,-,-,-,-,25,
Daniel Navarro,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Daniel Navarro,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 4,-,-,-,-,-,-,-,2,2,
Jeremy Roy,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 10,-,-,-,-,-,-,-,4,4,
Jeremy Roy,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 12,-,-,-,-,-,-,-,2,2,
Jeremy Roy,2014,Stage 13,-,-,-,-,8,-,-,-,8,
Jeremy Roy,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 16,-,-,-,-,10,-,-,2,12,
Jeremy Roy,2014,Stage 17,-,-,-,-,-,-,-,2,2,
Jeremy Roy,2014,Stage 18,-,-,-,-,-,-,-,8,8,
Jeremy Roy,2014,Stage 19,-,-,-,-,-,-,-,4,4,
Jeremy Roy,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Jeremy Roy,2014,Stage 21,-,-,-,-,-,-,-,2,2,
Jeremy Roy,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 3,-,-,-,-,-,-,-,2,2,
Mathew Hayman,2014,Stage 4,-,-,-,-,-,-,-,2,2,
Mathew Hayman,2014,Stage 5,20,-,-,-,10,-,10,-,40,
Mathew Hayman,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Mathew Hayman,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 3,-,-,-,-,3,-,-,-,3,
Alexandre Pichot,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 7,-,-,-,-,12,-,10,-,22,
Alexandre Pichot,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 9,-,-,-,-,10,-,-,-,10,
Alexandre Pichot,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 16,-,-,-,-,-,-,-,4,4,
Alexandre Pichot,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Alexandre Pichot,2014,End-of-Tour,-,-,-,-,-,-,-,5,5,
Fabio Sabatini,2014,Stage 1,-,-,-,-,-,-,-,8,8,
Fabio Sabatini,2014,Stage 2,-,-,-,-,-,-,-,4,4,
Fabio Sabatini,2014,Stage 3,-,-,-,-,2,-,-,8,10,
Fabio Sabatini,2014,Stage 4,-,-,-,-,-,-,-,4,4,
Fabio Sabatini,2014,Stage 5,-,-,-,-,-,-,-,2,2,
Fabio Sabatini,2014,Stage 6,-,-,-,-,-,-,-,2,2,
Fabio Sabatini,2014,Stage 7,-,-,-,-,-,-,-,6,6,
Fabio Sabatini,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Fabio Sabatini,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Fabio Sabatini,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Fabio Sabatini,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Fabio Sabatini,2014,Stage 12,-,-,-,-,-,-,-,4,4,
Fabio Sabatini,2014,Stage 13,-,-,-,-,-,-,-,-,0,
Fabio Sabatini,2014,Stage 14,-,-,-,-,-,-,-,-,0,
Fabio Sabatini,2014,Stage 15,-,-,-,-,-,-,-,2,2,
Fabio Sabatini,2014,Stage 16,-,-,-,-,-,-,-,-,0,
Fabio Sabatini,2014,Stage 17,-,-,-,-,-,-,-,-,0,
Fabio Sabatini,2014,Stage 18,-,-,-,-,-,-,-,-,0,
Fabio Sabatini,2014,Stage 19,-,-,-,-,1,-,-,-,1,
Fabio Sabatini,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Fabio Sabatini,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Fabio Sabatini,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 4,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 8,-,-,-,-,-,-,-,4,4,
Sergio Paulinho,2014,Stage 9,5,-,-,-,-,-,-,-,5,
Sergio Paulinho,2014,Stage 10,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 12,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 13,-,-,-,-,-,-,-,4,4,
Sergio Paulinho,2014,Stage 14,-,-,-,-,-,-,-,6,6,
Sergio Paulinho,2014,Stage 15,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 16,-,-,-,-,-,-,-,6,6,
Sergio Paulinho,2014,Stage 17,-,-,-,-,10,-,-,6,16,
Sergio Paulinho,2014,Stage 18,-,-,-,-,-,-,-,2,2,
Sergio Paulinho,2014,Stage 19,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 20,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,Stage 21,-,-,-,-,-,-,-,-,0,
Sergio Paulinho,2014,End-of-Tour,-,-,-,-,-,-,-,-,0,
Arnold Jeannesson,2014,Stage 1,-,-,-,-,-,-,-,-,0,
Arnold Jeannesson,2014,Stage 2,-,-,-,-,-,-,-,-,0,
Arnold Jeannesson,2014,Stage 3,-,-,-,-,-,-,-,-,0,
Arnold Jeannesson,2014,Stage 4,-,-,-,-,-,-,-,2,2,
Arnold Jeannesson,2014,Stage 5,-,-,-,-,-,-,-,-,0,
Arnold Jeannesson,2014,Stage 6,-,-,-,-,-,-,-,-,0,
Arnold Jeannesson,2014,Stage 7,-,-,-,-,-,-,-,-,0,
Arnold Jeannesson,2014,Stage 8,-,-,-,-,-,-,-,-,0,
Arnold Jeannesson,2014,Stage 9,-,-,-,-,-,-,-,-,0,
Arnold Jeannesson,2014,Stage 10,-,-,-,-,-,-,-,4,4,
Arnold Jeannesson,2014,Stage 11,-,-,-,-,-,-,-,-,0,
Arnold Jeannesson,2014,Stage 12,-,-,-,-,-,-,-,2,2,
